ts,src,dst,src_ip,dst_ip,src_as,dst_as,routing,path_switches,as_path,num_switch_hops,num_total_hops,theoretical_delay_ms,theoretical_rtt_ms,theoretical_loss_pct,bottleneck_bw_mbps,real_rtt_ms,real_rtt_min,real_rtt_max,real_loss_pct,hops
1785385186.8962688,isp_gw,cdn1,10.2.0.1,10.4.0.1,200,300,l2_learn,"[""s2"", ""s1"", ""s4""]","[200, 100, 300]",3,4,9.2,18.4,0.015,40,58.998,54.48,66.486,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785385188.9568932,cdn1,isp_gw,10.4.0.1,10.2.0.1,300,200,l2_learn,"[""s4"", ""s1"", ""s2""]","[300, 100, 200]",3,4,9.2,18.4,0.015,40,53.895,53.276,54.273,0.0,"[{""hop"": 0, ""from"": ""cdn1"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385191.018169,isp_gw,cdn2,10.2.0.1,10.4.0.2,200,300,l2_learn,"[""s2"", ""s1"", ""s4""]","[200, 100, 300]",3,4,9.2,18.4,0.015,40,57.648,54.147,64.419,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""cdn2"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785385193.0763593,cdn2,isp_gw,10.4.0.2,10.2.0.1,300,200,l2_learn,"[""s4"", ""s1"", ""s2""]","[300, 100, 200]",3,4,9.2,18.4,0.015,40,53.15,53.005,53.305,0.0,"[{""hop"": 0, ""from"": ""cdn2"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385195.1420665,isp_gw,origin,10.2.0.1,10.5.0.1,200,300,l2_learn,"[""s2"", ""s1"", ""s4"", ""s5""]","[200, 100, 300]",4,5,10.5,21.0,0.016,40,62.185,57.531,71.261,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 4, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785385197.2056432,origin,isp_gw,10.5.0.1,10.2.0.1,300,200,l2_learn,"[""s5"", ""s4"", ""s1"", ""s2""]","[300, 100, 200]",4,5,10.5,21.0,0.016,40,56.065,55.798,56.268,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385199.2386189,isp_gw,corp1,10.2.0.1,10.7.0.1,200,400,l2_learn,"[""s2"", ""s3"", ""s6"", ""s7""]","[200, 400]",4,5,14.0,28.0,0.11,20,31.631,28.664,35.024,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s3"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp1"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}]"
1785385201.272561,corp1,isp_gw,10.7.0.1,10.2.0.1,400,200,l2_learn,"[""s7"", ""s6"", ""s3"", ""s2""]","[400, 200]",4,5,14.0,28.0,0.11,20,29.201,28.975,29.333,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385203.30958,isp_gw,corp2,10.2.0.1,10.7.0.2,200,400,l2_learn,"[""s2"", ""s3"", ""s6"", ""s7""]","[200, 400]",4,5,15.0,30.0,0.14,20,34.274,30.994,40.504,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s3"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785385205.34803,corp2,isp_gw,10.7.0.2,10.2.0.1,400,200,l2_learn,"[""s7"", ""s6"", ""s3"", ""s2""]","[400, 200]",4,5,15.0,30.0,0.14,20,31.688,31.159,32.092,0.0,"[{""hop"": 0, ""from"": ""corp2"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385207.420654,isp_gw,home1,10.2.0.1,10.9.0.1,200,500,l2_learn,"[""s2"", ""s1"", ""s8"", ""s9""]","[200, 100, 500]",4,5,44.0,88.0,0.44,10,68.001,64.156,75.657,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 3, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 4, ""from"": ""s9"", ""to"": ""home1"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}]"
1785385209.491518,home1,isp_gw,10.9.0.1,10.2.0.1,500,200,l2_learn,"[""s9"", ""s8"", ""s3"", ""s2""]","[500, 200]",4,5,31.0,62.0,0.47,10,63.486,63.232,63.825,0.0,"[{""hop"": 0, ""from"": ""home1"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385211.5683804,isp_gw,home2,10.2.0.1,10.9.0.2,200,500,l2_learn,"[""s2"", ""s1"", ""s8"", ""s9""]","[200, 100, 500]",4,5,49.0,98.0,0.94,6,77.943,72.649,85.346,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 3, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 4, ""from"": ""s9"", ""to"": ""home2"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}]"
1785385213.6472237,home2,isp_gw,10.9.0.2,10.2.0.1,500,200,l2_learn,"[""s9"", ""s8"", ""s3"", ""s2""]","[500, 200]",4,5,36.0,72.0,0.97,6,72.733,72.608,72.944,0.0,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385215.7635436,isp_gw,mob1,10.2.0.1,10.8.0.1,200,500,l2_learn,"[""s2"", ""s1"", ""s8""]","[200, 100, 500]",3,4,66.0,132.0,2.04,8,112.535,107.678,120.143,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 3, ""from"": ""s8"", ""to"": ""mob1"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785385217.877915,mob1,isp_gw,10.8.0.1,10.2.0.1,500,200,l2_learn,"[""s8"", ""s3"", ""s2""]","[500, 200]",3,4,53.0,106.0,2.07,8,106.925,106.295,107.664,0.0,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385220.022616,isp_gw,mob2,10.2.0.1,10.8.0.2,200,500,l2_learn,"[""s2"", ""s1"", ""s8""]","[200, 100, 500]",3,4,81.0,162.0,3.04,5,140.902,136.888,146.162,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 3, ""from"": ""s8"", ""to"": ""mob2"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785385222.1645708,mob2,isp_gw,10.8.0.2,10.2.0.1,500,200,l2_learn,"[""s8"", ""s3"", ""s2""]","[500, 200]",3,4,68.0,136.0,3.07,5,136.747,136.711,136.787,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785385224.172463,cdn1,cdn2,10.4.0.1,10.4.0.2,300,300,l2_learn,"[""s4""]",[300],1,2,0.4,0.8,0.0,80,2.348,0.86,4.908,0.0,"[{""hop"": 0, ""from"": ""cdn1"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""cdn2"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785385226.2136483,cdn2,cdn1,10.4.0.2,10.4.0.1,300,300,l2_learn,"[""s4""]",[300],1,2,0.4,0.8,0.0,80,1.207,0.923,1.643,0.0,"[{""hop"": 0, ""from"": ""cdn2"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785385228.2251215,cdn1,origin,10.4.0.1,10.5.0.1,300,300,l2_learn,"[""s4"", ""s5""]",[300],2,3,1.7,3.4,0.001,80,6.766,3.807,10.952,0.0,"[{""hop"": 0, ""from"": ""cdn1"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 2, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785385230.2366674,origin,cdn1,10.5.0.1,10.4.0.1,300,300,l2_learn,"[""s5"", ""s4""]",[300],2,3,1.7,3.4,0.001,80,4.215,4.011,4.56,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
