routing,ts,host,host_ip,LISTEN,SYN-SENT,SYN-RECV,ESTAB,FIN-WAIT-1,FIN-WAIT-2,CLOSE-WAIT,CLOSING,LAST-ACK,TIME-WAIT,CLOSED,total_connections,active_connections
policy,1785392498.9249268,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392498.926705,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392498.9290483,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,3,0,3,0
policy,1785392506.9310272,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392506.9323993,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392506.933833,isp_gw,10.2.0.1,3,0,1,2,0,0,0,0,0,6,0,12,3
policy,1785392506.935952,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,3,0,3,0
policy,1785392514.9388304,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,8,0,14,3
policy,1785392514.940977,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,1,0,2,1
policy,1785392514.943015,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392514.9476583,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392522.951057,isp_gw,10.2.0.1,3,0,0,3,1,0,0,0,0,6,0,13,3
policy,1785392522.953735,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392522.9557304,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,1,0,2,1
policy,1785392522.958052,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392530.960676,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,1,0,2,1
policy,1785392530.962427,cdn2,10.4.0.2,3,0,0,2,1,0,0,0,0,9,0,15,2
policy,1785392538.9650865,corp2,10.7.0.2,0,1,0,2,0,0,0,0,1,1,0,5,3
policy,1785392538.967381,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392538.9695354,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392538.9717033,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392546.974316,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392546.9764214,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,2,0,2,0
policy,1785392546.977962,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392554.980683,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392554.9823449,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,2,0,2,0
policy,1785392554.983916,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,10,0,15,2
policy,1785392554.985705,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392562.9881976,mob2,10.8.0.2,0,0,0,2,0,0,0,0,1,2,0,5,2
policy,1785392562.9895468,root1,10.1.0.1,3,0,0,2,0,0,0,0,1,9,0,15,2
policy,1785392570.992344,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,3,0,6,3
policy,1785392570.9945257,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392570.99607,home1,10.9.0.1,0,0,0,4,0,0,0,0,0,2,0,6,4
policy,1785392570.9982803,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392579.0004508,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,1,0,1,0
policy,1785392579.0030313,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392579.0054626,mob1,10.8.0.1,0,0,0,4,0,0,0,0,0,3,0,7,4
policy,1785392579.007502,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785392587.0101962,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785392587.0118496,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392587.0136223,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,1,0,1,0
policy,1785392587.0158808,home1,10.9.0.1,0,0,0,4,0,0,0,0,0,0,0,4,4
policy,1785392595.018556,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392595.0199234,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392595.0220306,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,11,0,16,2
policy,1785392595.0244217,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392603.026634,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392603.028952,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392603.0313406,root1,10.1.0.1,3,0,0,2,0,0,0,0,1,7,0,13,2
policy,1785392611.034001,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392611.036523,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,8,0,14,3
policy,1785392611.038965,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392611.041155,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392619.0440094,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392619.0454206,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392619.0473945,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785392619.049474,cdn2,10.4.0.2,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392627.0523996,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392627.0546932,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392627.0566838,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392627.0586278,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392635.0614152,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392635.0632424,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392635.065448,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392635.067788,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392643.0708034,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392643.073685,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,3,0,4,1
policy,1785392643.0755053,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392651.0782185,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392651.0804048,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392651.0820742,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785392651.0835495,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392659.08609,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392659.088436,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392659.0907323,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392667.0939004,home2,10.9.0.2,0,0,0,1,0,0,0,0,0,4,0,5,1
policy,1785392667.0976222,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392667.0997047,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392675.102652,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392675.1044283,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392675.1065874,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,4,0,5,1
policy,1785392675.1089282,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392683.1114297,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,0,0,3,3
policy,1785392683.113886,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392683.1161246,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392691.1180131,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,3,0,4,1
policy,1785392691.1203723,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392691.122659,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392691.124668,root1,10.1.0.1,3,0,0,2,1,0,0,0,0,7,0,13,2
policy,1785392699.1268864,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785392699.128612,isp_gw,10.2.0.1,3,0,0,5,0,0,0,0,0,7,0,15,5
policy,1785392699.1304483,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,2,0,2,0
policy,1785392699.132622,corp2,10.7.0.2,0,0,0,4,0,0,0,0,0,0,0,4,4
policy,1785392707.1353023,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785392707.137402,corp2,10.7.0.2,0,0,0,4,0,0,0,0,0,0,0,4,4
policy,1785392707.139625,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392715.1417522,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392715.1432176,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392715.1458406,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,8,0,14,3
policy,1785392715.1485865,mob1,10.8.0.1,0,0,0,4,0,0,0,0,0,2,0,6,4
policy,1785392723.1514025,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392723.1537163,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392723.155953,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,1,0,1,0
policy,1785392731.1584332,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785392731.160978,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392731.163325,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,0,0,3,3
policy,1785392731.1653566,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392739.1674666,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392739.1697814,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,10,0,15,2
policy,1785392739.172228,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392739.1737149,home1,10.9.0.1,0,1,0,3,0,0,0,0,0,3,0,7,4
policy,1785392747.1822672,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392747.1847243,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,3,0,6,3
policy,1785392747.186379,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392747.1880927,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392755.1909847,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392755.1931524,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392763.195397,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392763.1982086,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392763.2010157,root1,10.1.0.1,3,0,1,2,1,0,0,0,0,8,0,15,3
policy,1785392763.2028294,corp1,10.7.0.1,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392771.2049186,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392771.207281,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392771.2096238,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392771.2119784,corp1,10.7.0.1,0,0,0,2,0,0,0,0,1,1,0,4,2
policy,1785392779.2150302,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392779.2174838,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785392779.219689,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392779.221312,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392787.224455,home2,10.9.0.2,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785392787.226972,cdn1,10.4.0.1,3,0,0,4,1,0,0,0,0,11,0,19,4
policy,1785392787.2296352,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392787.2326045,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392795.234681,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392795.2367988,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392795.2391586,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392803.2414234,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392803.2429273,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,3,0,4,1
policy,1785392803.2444334,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785392811.2472382,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392811.2490752,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392811.2504473,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,0,0,3,3
policy,1785392811.2521632,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785392819.255309,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,2,0,7,2
policy,1785392819.2571154,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392819.2585373,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392827.2616525,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392827.2638235,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785392827.2655172,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392835.269289,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392835.2715735,home2,10.9.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392835.2733865,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,3,0,9,3
policy,1785392835.2768393,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,10,0,16,3
policy,1785392843.2794924,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392843.2810166,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392843.2828612,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,10,0,16,3
policy,1785392843.284444,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392851.289721,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785392851.2922633,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392851.2945814,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392851.2969065,mob2,10.8.0.2,0,0,0,4,0,0,0,0,0,0,0,4,4
policy,1785392859.2997386,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,4,0,5,1
policy,1785392859.3013544,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,2,0,8,3
policy,1785392859.3027823,mob2,10.8.0.2,0,0,0,4,0,0,0,0,0,1,0,5,4
policy,1785392867.3049974,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392867.307121,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392867.3086448,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392875.31148,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,2,0,7,2
policy,1785392875.3134108,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,4,0,5,1
policy,1785392875.3156602,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392883.3180285,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392883.3205702,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785392883.3226304,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,4,0,4,0
policy,1785392883.3240857,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392891.326715,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785392891.3281398,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392899.3309202,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,3,0,6,3
policy,1785392899.3333611,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392899.3358047,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785392899.3378017,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392907.3407214,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392907.3427975,mob2,10.8.0.2,0,0,0,3,0,0,0,0,1,3,0,7,3
policy,1785392907.3449712,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392907.3473966,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,10,0,16,3
policy,1785392915.3502123,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392915.3528252,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392915.3552723,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392923.3577836,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,0,0,2,2
policy,1785392923.3601568,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785392923.362541,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392923.364768,home2,10.9.0.2,0,0,0,2,0,0,0,0,0,4,0,6,2
policy,1785392931.367456,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785392931.3698325,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392931.37182,cdn2,10.4.0.2,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392931.3736322,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392939.3759737,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392939.3774843,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785392939.3789678,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785392939.3809285,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785392947.3839886,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785392947.386,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,12,0,18,3
policy,1785392947.3897116,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392947.391907,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785392955.3942766,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,13,0,18,2
policy,1785392955.3965268,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785392955.398752,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785392963.401551,cdn2,10.4.0.2,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785392963.4032044,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785392963.405595,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,4,0,4,0
policy,1785392971.4074852,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392971.4092596,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,11,0,17,3
policy,1785392971.4118023,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392979.4144306,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,4,0,7,3
policy,1785392979.416402,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785392979.4188163,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785392987.421075,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785392987.423354,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,5,0,8,3
policy,1785392995.4261286,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785392995.42834,home2,10.9.0.2,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785392995.4306216,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785392995.4328609,cdn2,10.4.0.2,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785393003.435832,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785393003.438042,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785393003.439644,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,6,0,11,2
policy,1785393003.4418333,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785393011.4444344,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785393011.4459271,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785393011.4471524,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,2,0,7,2
policy,1785393011.4483914,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785393019.4513185,corp2,10.7.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785393019.4528265,cdn2,10.4.0.2,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785393019.454247,home2,10.9.0.2,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785393019.4564722,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785393027.4593346,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,3,0,5,2
policy,1785393027.461666,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
policy,1785393027.4639306,mob1,10.8.0.1,0,0,0,3,0,0,0,0,0,4,0,7,3
policy,1785393027.466143,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785393035.4694142,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,1,0,2,1
policy,1785393035.471494,cdn1,10.4.0.1,3,0,0,2,1,0,0,0,0,3,0,9,2
policy,1785393035.4728582,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785393043.4749403,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,4,0,10,3
policy,1785393043.4767363,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785393043.4792032,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,2,0,7,2
policy,1785393043.481562,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,5,0,10,2
policy,1785393051.4848218,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,3,0,6,3
policy,1785393051.4869702,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785393051.4886796,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785393059.491563,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,7,0,12,2
policy,1785393059.493921,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,1,0,4,3
policy,1785393059.4961393,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,3,0,3,0
policy,1785393059.4974306,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,7,0,13,3
policy,1785393067.5003235,corp1,10.7.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785393067.5018604,home1,10.9.0.1,0,0,0,3,0,0,0,0,0,0,0,3,3
policy,1785393067.5040414,origin,10.5.0.1,3,0,0,3,0,0,0,0,0,9,0,15,3
policy,1785393067.505412,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,8,0,13,2
policy,1785393075.5077543,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785393075.509965,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,2,0,2,0
policy,1785393083.5120463,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785393083.514056,mob1,10.8.0.1,0,1,0,2,0,0,0,0,0,3,0,6,3
policy,1785393083.5166304,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785393083.519427,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785393091.521614,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785393091.5232947,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785393091.5247097,corp1,10.7.0.1,0,0,0,1,0,0,0,0,0,2,0,3,1
policy,1785393091.5262475,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,4,0,9,2
policy,1785393099.528953,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785393099.530954,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,9,0,14,2
policy,1785393099.5328858,mob1,10.8.0.1,0,0,0,2,0,0,0,0,0,1,0,3,2
policy,1785393107.536056,corp1,10.7.0.1,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785393107.5382729,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785393107.5406618,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785393107.543048,home2,10.9.0.2,0,0,0,1,0,0,0,0,0,1,0,2,1
policy,1785393115.5460289,mob2,10.8.0.2,0,0,0,3,0,0,0,0,0,2,0,5,3
policy,1785393115.5485554,home1,10.9.0.1,0,0,0,2,0,0,0,0,0,2,0,4,2
policy,1785393115.550871,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785393115.5528789,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,3,0,8,2
policy,1785393123.555467,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,1,0,1,0
policy,1785393123.5577948,isp_gw,10.2.0.1,3,0,0,3,0,0,0,0,0,6,0,12,3
policy,1785393123.559594,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,2,0,5,3
